stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2856,2856,1703 12TH/LEONA,Southeast corner of 12TH and LEONA - Farside,30.273433,-97.7216,,http://www.capmetro.org/gismaps/stops/2856.html,,,,0
2859,2859,1501 CHESTNUT/16TH,Southeast corner of CHESTNUT and 16TH - Nearside,30.277241,-97.716508,,http://www.capmetro.org/gismaps/stops/2859.html,,,,0
2860,2860,1807 CHESTNUT/MARTIN LUTHER KING,Southeast corner of CHESTNUT and MARTIN LUTHER KING - Nearside,30.279855,-97.71706,,http://www.capmetro.org/gismaps/stops/2860.html,,,,0
2861,2861,CHESTNUT/21ST,Northeast corner of CHESTNUT and 21ST - Mid-Block,30.28263,-97.717714,,http://www.capmetro.org/gismaps/stops/2861.html,,,,1
2863,2863,CHERRYWOOD/EDGEWOOD,Southeast corner of CHERRYWOOD and EDGEWOOD - Nearside,30.28781,-97.716078,,http://www.capmetro.org/gismaps/stops/2863.html,,,,0
2864,2864,3719 CHERRYWOOD/38TH HALF,Southeast corner of CHERRYWOOD and 38TH HALF - Nearside,30.29149,-97.71368,,http://www.capmetro.org/gismaps/stops/2864.html,,,,0
2867,2867,3909 S IH 35/38TH HALF,Northeast corner of IH 35 and 38TH HALF - Mid-Block,30.296298,-97.718334,,http://www.capmetro.org/gismaps/stops/2867.html,,,,0
2870,2870,6717 CAMERON/ATHLETIC,Southeast corner of CAMERON and ATHLETIC - Nearside,30.32283,-97.69413,,http://www.capmetro.org/gismaps/stops/2870.html,,,,0
2872,2872,800 ST JOHNS/IH 35,Northeast corner of ST JOHNS and IH 35 - Nearside,30.332336,-97.702985,,http://www.capmetro.org/gismaps/stops/2872.html,,,,0
2877,2877,6904 AIRPORT/LAMAR,Southeast corner of AIRPORT and LAMAR - Mid-Block,30.336202,-97.718247,,http://www.capmetro.org/gismaps/stops/2877.html,,,,0
2878,2878,7135 LAMAR/ST JOHNS,Southeast corner of LAMAR and ST JOHNS - Nearside,30.339262,-97.717782,,http://www.capmetro.org/gismaps/stops/2878.html,,,,0
2885,2885,707 ST JOHNS/IH 35,Southwest corner of ST JOHNS and IH 35 - Nearside,30.332941,-97.704752,,http://www.capmetro.org/gismaps/stops/2885.html,,,,0
2886,2886,1011 ST JOHNS/BETHUNE,Southwest corner of ST JOHNS and BETHUNE - Nearside,30.3301,-97.69847,,http://www.capmetro.org/gismaps/stops/2886.html,,,,0
2887,2887,6722 CAMERON/ATHLETIC,Southwest corner of CAMERON and ATHLETIC - Farside,30.32286,-97.69446,,http://www.capmetro.org/gismaps/stops/2887.html,,,,1
2888,2888,4708 IH 35/49TH,Southwest corner of IH 35 and 49TH - Mid-Block,30.30596,-97.71304,,http://www.capmetro.org/gismaps/stops/2888.html,,,,0
2892,2892,1810 CHESTNUT/MARTIN LUTHER KING,Southwest corner of CHESTNUT and MARTIN LUTHER KING - Mid-Block,30.279888,-97.717213,,http://www.capmetro.org/gismaps/stops/2892.html,,,,0
2893,2893,1500 CHESTNUT/16TH,Southwest corner of CHESTNUT and 16TH - Farside,30.277158,-97.716667,,http://www.capmetro.org/gismaps/stops/2893.html,,,,0
2903,2903,6TH/COMAL,Northwest corner of COMAL and 6TH - Nearside,30.263182,-97.726544,,http://www.capmetro.org/gismaps/stops/2903.html,,,,0
2905,2905,E. 2ND/CHICON,Southwest corner of 2ND and CHICON - Nearside,30.258017,-97.724455,,http://www.capmetro.org/gismaps/stops/2905.html,,,,1
2906,2906,2207 2ND/ROBERT T MARTINEZ JR,Southeast corner of 2ND and ROBERT T MARTINEZ JR - Mid-Block,30.25636,-97.719741,,http://www.capmetro.org/gismaps/stops/2906.html,,,,0
2908,2908,7925 ROCKWOOD/ASHDALE,Southeast corner of ROCKWOOD and ASHDALE - Farside,30.360488,-97.735877,,http://www.capmetro.org/gismaps/stops/2908.html,,,,0
2913,2913,3400 LAMAR/34TH,Northwest corner of LAMAR and 34TH - Nearside,30.30282,-97.744768,,http://www.capmetro.org/gismaps/stops/2913.html,,,,0
2917,2917,801 WILLIAM CANNON/COOPER,Southeast corner of WILLIAM CANNON and COOPER - Mid-Block,30.197943,-97.790054,,http://www.capmetro.org/gismaps/stops/2917.html,,,,1
2918,2918,701 WILLIAM CANNON/1ST,Southwest corner of WILLIAM CANNON and 1ST - Nearside,30.197073,-97.788053,,http://www.capmetro.org/gismaps/stops/2918.html,,,,0
2933,2933,SLAUGHTER/UNITED KINGDOM,Northeast corner of SLAUGHTER and UNITED KINGDOM - Nearside,30.174107,-97.809095,,http://www.capmetro.org/gismaps/stops/2933.html,,,,0
2934,2934,SLAUGHTER/TEXAS OAKS,Northwest corner of SLAUGHTER and TEXAS OAKS - Farside,30.174,-97.814873,,http://www.capmetro.org/gismaps/stops/2934.html,,,,0
2935,2935,1312 SLAUGHTER/BILBROOK,Northeast corner of SLAUGHTER and BILBROOK - Nearside,30.173971,-97.816864,,http://www.capmetro.org/gismaps/stops/2935.html,,,,0
2938,2938,HEB SLAUGHTER/MANCHACA,Northwest corner of SLAUGHTER and MANCHACA - Mid-Block,30.173812,-97.825922,,http://www.capmetro.org/gismaps/stops/2938.html,,,,0
2974,2974,1401 SLAUGHTER/BILBROOK,Southwest corner of SLAUGHTER and BILBROOK - Nearside,30.173682,-97.817308,,http://www.capmetro.org/gismaps/stops/2974.html,,,,0
2975,2975,1213 SLAUGHTER/DAVID MOORE,Southeast corner of SLAUGHTER and DAVID MOORE - Farside,30.173729,-97.81402,,http://www.capmetro.org/gismaps/stops/2975.html,,,,0
2976,2976,1001 SLAUGHTER/UNITED KINGDOM,Southwest corner of SLAUGHTER and UNITED KINGDOM - Nearside,30.173803,-97.80945,,http://www.capmetro.org/gismaps/stops/2976.html,,,,0
3010,3010,BRAKER/SWEARINGEN,Northeast corner of BRAKER and SWEARINGEN - Nearside,30.387659,-97.69841,,http://www.capmetro.org/gismaps/stops/3010.html,,,,0
3011,3011,1612 BRAKER/BITTERN HOLLOW,Northeast corner of BRAKER and BITTERN HOLLOW - Nearside,30.389344,-97.701332,,http://www.capmetro.org/gismaps/stops/3011.html,,,,0
3012,3012,1900 BRAKER/METRIC,Northeast corner of BRAKER and METRIC - Mid-Block,30.391553,-97.706104,,http://www.capmetro.org/gismaps/stops/3012.html,,,,0
3014,3014,BRAKER/IBM,Northwest corner of BRAKER and BURNET - Mid-Block,30.392667,-97.725958,,http://www.capmetro.org/gismaps/stops/3014.html,,,,1
3016,3016,10050 GREAT HILLS/RESEARCH,Northeast corner of GREAT HILLS and RESEARCH - Mid-Block,30.393703,-97.743884,,http://www.capmetro.org/gismaps/stops/3016.html,,,,0
3017,3017,4001 BRAKER/STONELAKE,Southeast corner of BRAKER and STONELAKE - Mid-Block,30.397316,-97.736242,,http://www.capmetro.org/gismaps/stops/3017.html,,,,0
3020,3020,BRAKER/BURNET SW CORNER,Southwest corner of BRAKER and BURNET - Nearside,30.391127,-97.722228,,http://www.capmetro.org/gismaps/stops/3020.html,,,,0
3021,3021,2001 BRAKER/METRIC,Southwest corner of BRAKER and METRIC - Nearside,30.392385,-97.708773,,http://www.capmetro.org/gismaps/stops/3021.html,,,,0
3022,3022,1613 BRAKER/BITTERN HOLLOW,Southeast corner of BRAKER and BITTERN HOLLOW - Farside,30.389101,-97.701391,,http://www.capmetro.org/gismaps/stops/3022.html,,,,0
3023,3023,BRAKER/MILBANKS,Southwest corner of BRAKER and MILBANKS - Nearside,30.387124,-97.697959,,http://www.capmetro.org/gismaps/stops/3023.html,,,,0
3033,3033,1624 OHLEN/PAYTON GIN,Southwest corner of OHLEN and PAYTON GIN - Mid-Block,30.36371,-97.71609,,http://www.capmetro.org/gismaps/stops/3033.html,,,,0
3036,3036,METRIC/SUNHILLOW,Northeast corner of METRIC and SUNHILLOW - Farside,30.399286,-97.703643,,http://www.capmetro.org/gismaps/stops/3036.html,,,,1
3041,3041,METRIC/LAMPLIGHT,Northwest corner of METRIC and LAMPLIGHT VILLAGE - Nearside,30.410866,-97.695393,,http://www.capmetro.org/gismaps/stops/3041.html,,,,1
3045,3045,2501 PARMER/TOMANET,Southeast corner of PARMER and TOMANET - Mid-Block,30.418646,-97.701958,,http://www.capmetro.org/gismaps/stops/3045.html,,,,0
3060,3060,BURNET/ASHDALE,Southwest corner of BURNET and ASHDALE - Farside,30.358333,-97.730386,,http://www.capmetro.org/gismaps/stops/3060.html,,,,1
3063,3063,BURNET/TEAKWOOD,Northeast corner of BURNET and TEAKWOOD - Farside,30.360508,-97.729588,,http://www.capmetro.org/gismaps/stops/3063.html,,,,0
3075,3075,9037 LAMAR/COOPER,Southeast corner of LAMAR and COOPER - Mid-Block,30.360265,-97.698477,,http://www.capmetro.org/gismaps/stops/3075.html,,,,0
3080,3080,11213 LAMAR/BRAKER,Southeast corner of LAMAR and BRAKER - Nearside,30.38168,-97.686359,,http://www.capmetro.org/gismaps/stops/3080.html,,,,0
3081,3081,315 BRAKER/HORNSBY,Southeast corner of BRAKER and HORNSBY - Farside,30.379968,-97.6833,,http://www.capmetro.org/gismaps/stops/3081.html,,,,0
3082,3082,751 BRAKER/MIDDLE FISKVILLE,Southwest corner of BRAKER and MIDDLE FISKVILLE - Mid-Block,30.37763,-97.678405,,http://www.capmetro.org/gismaps/stops/3082.html,,,,0
3083,3083,833 BRAKER/JOSEPH CLAYTON,Southwest corner of BRAKER and JOSEPH CLAYTON - Nearside,30.376193,-97.674267,,http://www.capmetro.org/gismaps/stops/3083.html,,,,0
3087,3087,11819 SHROPSHIRE/ROTHERHAM,Southeast corner of SHROPSHIRE and ROTHERHAM - Nearside,30.378569,-97.659881,,http://www.capmetro.org/gismaps/stops/3087.html,,,,0
3088,3088,SHROPSHIRE/TOBLER,Southeast corner of SHROPSHIRE and TOBLER - Nearside,30.380906,-97.661208,,http://www.capmetro.org/gismaps/stops/3088.html,,,,0
3089,3089,THOMPKINS/TUFFIT,Southeast corner of THOMPKINS and TUFFIT - Nearside,30.384103,-97.66232,,http://www.capmetro.org/gismaps/stops/3089.html,,,,1
3090,3090,THOMPKINS/PEGGOTTY,Southeast corner of THOMPKINS and PEGGOTTY - Nearside,30.387545,-97.660983,,http://www.capmetro.org/gismaps/stops/3090.html,,,,0
3091,3091,12215 THOMPKINS/YAGER,Southeast corner of THOMPKINS and YAGER - Nearside,30.389819,-97.65961,,http://www.capmetro.org/gismaps/stops/3091.html,,,,0
3100,3100,STASSNEY/HUMMINGBIRD,Northeast corner of STASSNEY and HUMMINGBIRD - Nearside,30.207126,-97.77859,,http://www.capmetro.org/gismaps/stops/3100.html,,,,1
3102,3102,1026 STASSNEY/EMERALD FOREST,Northeast corner of STASSNEY and EMERALD FOREST - Nearside,30.210778,-97.786836,,http://www.capmetro.org/gismaps/stops/3102.html,,,,0
3103,3103,1400 STASSNEY/RADAM,Northwest corner of STASSNEY and RADAM - Farside,30.212318,-97.790956,,http://www.capmetro.org/gismaps/stops/3103.html,,,,1
3105,3105,STASSNEY/CORK PATH,Northeast corner of STASSNEY and CORK - Nearside,30.217002,-97.799908,,http://www.capmetro.org/gismaps/stops/3105.html,,,,1
3106,3106,2400 STASSNEY/FERNVIEW,Northeast corner of STASSNEY and FERNVIEW - Nearside,30.218327,-97.803096,,http://www.capmetro.org/gismaps/stops/3106.html,,,,1
3107,3107,WEST GATE/INDIO,Southeast corner of WEST GATE and INDIO - Nearside,30.222838,-97.805563,,http://www.capmetro.org/gismaps/stops/3107.html,,,,0
3109,3109,2313 STASSNEY/FERNVIEW,Southeast corner of STASSNEY and FERNVIEW - Farside,30.21814,-97.80326,,http://www.capmetro.org/gismaps/stops/3109.html,,,,1
3110,3110,2035 STASSNEY (CHERRY CREEK PLAZA),Southeast corner of STASSNEY and LEWOOD - Mid-Block,30.216159,-97.799017,,http://www.capmetro.org/gismaps/stops/3110.html,,,,0
3112,3112,1701 STASSNEY/ROSE HILL,Southeast corner of STASSNEY and ROSE HILL - Farside,30.213644,-97.794264,,http://www.capmetro.org/gismaps/stops/3112.html,,,,1
3113,3113,1401 STASSNEY/RADAM,Southwest corner of STASSNEY and RADAM - Nearside,30.212061,-97.790959,,http://www.capmetro.org/gismaps/stops/3113.html,,,,1
3114,3114,1101 STASSNEY/EMERALD FOREST,Southwest corner of STASSNEY and EMERALD FOREST - Nearside,30.210625,-97.787259,,http://www.capmetro.org/gismaps/stops/3114.html,,,,1
3116,3116,405 W STASSNEY/HUMMINGBIRD,Southwest corner of STASSNEY and HUMMINGBIRD - Nearside,30.207058,-97.778967,,http://www.capmetro.org/gismaps/stops/3116.html,,,,1
3120,3120,2301 OHLEN/BOWLING GREEN,Southwest corner of OHLEN and BOWLING GREEN - Nearside,30.36255,-97.72822,,http://www.capmetro.org/gismaps/stops/3120.html,,,,0
3123,3123,OHLEN/CONTOUR,Southeast corner of OHLEN and CONTOUR - Farside,30.36282,-97.71887,,http://www.capmetro.org/gismaps/stops/3123.html,,,,0
3125,3125,1649 OHLEN/RESEARCH,Southeast corner of OHLEN and RESEARCH - Mid-Block,30.36357,-97.71592,,http://www.capmetro.org/gismaps/stops/3125.html,,,,0
3127,3127,NORTHGATE/RUNDBERG,Southeast corner of NORTHGATE and RUNDBERG - Nearside,30.371457,-97.715832,,http://www.capmetro.org/gismaps/stops/3127.html,,,,0
3128,3128,1709 RUNDBERG/SINGING QUAIL,Southwest corner of RUNDBERG and SINGING QUAIL - Nearside,30.370161,-97.712704,,http://www.capmetro.org/gismaps/stops/3128.html,,,,1
3129,3129,RUNDBERG/HUNTERS TRACE,Southwest corner of RUNDBERG and HUNTERS TRACE - Nearside,30.368873,-97.710057,,http://www.capmetro.org/gismaps/stops/3129.html,,,,1
3130,3130,PARKFIELD/RUNDBERG,Southwest corner of RUNDBERG and PARKFIELD - Nearside,30.36738,-97.70647,,http://www.capmetro.org/gismaps/stops/3130.html,,,,0
3134,3134,1403 RUNDBERG/MARLBOROUGH,Southwest corner of RUNDBERG and MARLBOROUGH - Nearside,30.351563,-97.677494,,http://www.capmetro.org/gismaps/stops/3134.html,,,,0
3135,3135,RUNDBERG/CAMERON,Southwest corner of CAMERON and RUNDBERG - Mid-Block,30.349892,-97.676412,,http://www.capmetro.org/gismaps/stops/3135.html,,,,1
3136,3136,9100 CAMERON/RUNDBERG,Southwest corner of CAMERON and RUNDBERG - Mid-Block,30.347161,-97.677226,,http://www.capmetro.org/gismaps/stops/3136.html,,,,1
3144,3144,CAMERON/FERGUSON,Northeast corner of CAMERON and FERGUSON - Farside,30.346131,-97.677249,,http://www.capmetro.org/gismaps/stops/3144.html,,,,1
3145,3145,RUNDBERG/MARLBOROUGH,Northwest corner of RUNDBERG and MARLBOROUGH - Farside,30.351814,-97.67747,,http://www.capmetro.org/gismaps/stops/3145.html,,,,0
3147,3147,400 RUNDBERG/SLAYTON,Northwest corner of RUNDBERG and SLAYTON - Mid-Block,30.36234,-97.69526,,http://www.capmetro.org/gismaps/stops/3147.html,,,,0
3148,3148,832 RUNDBERG/LAMAR,Northwest corner of RUNDBERG and LAMAR - Mid-Block,30.363939,-97.698486,,http://www.capmetro.org/gismaps/stops/3148.html,,,,0
3149,3149,RUNDBERG/MEARNS MEADOW,Northeast corner of RUNDBERG and MEARNS MEADOW - Nearside,30.364972,-97.700675,,http://www.capmetro.org/gismaps/stops/3149.html,,,,0
3150,3150,1130 RUNDBERG/QUAIL WOOD,Northeast corner of RUNDBERG and QUAIL WOOD - Nearside,30.36657,-97.70404,,http://www.capmetro.org/gismaps/stops/3150.html,,,,0
3152,3152,RUNDBERG/MOUNTAIN QUAIL,Northeast corner of RUNDBERG and MOUNTAIN QUAIL - Nearside,30.369254,-97.710359,,http://www.capmetro.org/gismaps/stops/3152.html,,,,1
3155,3155,9120 NORTHGATE/RUNDBERG,Southwest corner of NORTHGATE and RUNDBERG - Mid-Block,30.370738,-97.716508,,http://www.capmetro.org/gismaps/stops/3155.html,,,,0
3159,3159,2306 OHLEN/BOWLING GREEN,Northwest corner of OHLEN and BOWLING GREEN - Mid-Block,30.36282,-97.7284,,http://www.capmetro.org/gismaps/stops/3159.html,,,,0
3160,3160,8118 BURNET/STECK,Southwest corner of BURNET and STECK - Mid-Block,30.360468,-97.729812,,http://www.capmetro.org/gismaps/stops/3160.html,,,,0
3161,3161,7455 ONION CREEK/PLEASANT VALLEY,Southeast corner of ONION CREEK and PLEASANT VALLEY - Mid-Block,30.170484,-97.752802,,http://www.capmetro.org/gismaps/stops/3161.html,,,,1
3164,3164,7105 PLEASANT VALLEY/SPRINGVILLE,Northeast corner of PLEASANT VALLEY and SPRINGVILLE - Farside,30.173817,-97.751071,,http://www.capmetro.org/gismaps/stops/3164.html,,,,1
3165,3165,6803 PLEASANT VALLEY/SAND HILL,Northeast corner of PLEASANT VALLEY and SAND HILL - Mid-Block,30.176846,-97.74854,,http://www.capmetro.org/gismaps/stops/3165.html,,,,1
3169,3169,200 WILLIAM CANNON/STARSTREAK,Northwest corner of WILLIAM CANNON and STARSTREAK - Mid-Block,30.193894,-97.780466,,http://www.capmetro.org/gismaps/stops/3169.html,,,,0
3170,3170,WILLIAM CANNON/SUNSTRIP,Northwest corner of WILLIAM CANNON and SUNSTRIP - Farside,30.19479,-97.78349,,http://www.capmetro.org/gismaps/stops/3170.html,,,,1
3172,3172,WILLIAM CANNON/1ST,Northwest corner of WILLIAM CANNON and 1ST - Farside,30.197499,-97.788345,,http://www.capmetro.org/gismaps/stops/3172.html,,,,1
3173,3173,120 WILLIAM CANNON/MOUNT CARRELL,Northwest corner of WILLIAM CANNON and MOUNT CARRELL - Mid-Block,30.199561,-97.795776,,http://www.capmetro.org/gismaps/stops/3173.html,,,,1
3174,3174,WILLIAM CANNON/WOODHUE,Northwest corner of WILLIAM CANNON and WOODHUE - Mid-Block,30.200741,-97.79945,,http://www.capmetro.org/gismaps/stops/3174.html,,,,0
3175,3175,1900 WILLIAM CANNON/CANNONLEAGUE,Northwest corner of WILLIAM CANNON and CANNONLEAGUE - Mid-Block,30.202551,-97.80479,,http://www.capmetro.org/gismaps/stops/3175.html,,,,0
3177,3177,WILLIAM CANNON/SHIER,Northeast corner of WILLIAM CANNON and SHIER - Nearside,30.203522,-97.808472,,http://www.capmetro.org/gismaps/stops/3177.html,,,,1
3178,3178,2810 WILLIAM CANNON/DEATON HILL,Northeast corner of WILLIAM CANNON and DEATON HILL - Nearside,30.20817,-97.817734,,http://www.capmetro.org/gismaps/stops/3178.html,,,,0
3179,3179,WILLIAM CANNON/STAGE COACH,Northwest corner of WILLIAM CANNON and STAGE COACH - Mid-Block,30.211553,-97.825212,,http://www.capmetro.org/gismaps/stops/3179.html,,,,0
3180,3180,3316 WILLIAM CANNON/LOST VALLEY,Northeast corner of WILLIAM CANNON and LOST VALLEY - Nearside,30.212636,-97.827475,,http://www.capmetro.org/gismaps/stops/3180.html,,,,0
3182,3182,7000 BRODIE/BANNOCKBURN,Northwest corner of BRODIE and BANNOCKBURN - Nearside,30.212993,-97.831033,,http://www.capmetro.org/gismaps/stops/3182.html,,,,0
3183,3183,7600 BRODIE/HARPERS FERRY,Northwest corner of BRODIE and HARPERS FERRY - Nearside,30.207183,-97.834986,,http://www.capmetro.org/gismaps/stops/3183.html,,,,0
3185,3185,3706 ESKEW/CROFTWOOD,Northeast corner of ESKEW and CROFTWOOD - Mid-Block,30.205019,-97.840085,,http://www.capmetro.org/gismaps/stops/3185.html,,,,1
3186,3186,3910 ESKEW/WAKEFIELD,Northwest corner of ESKEW and WAKEFIELD - Mid-Block,30.205872,-97.843088,,http://www.capmetro.org/gismaps/stops/3186.html,,,,0
3187,3187,4200 ESKEW/MAUAI,Northeast corner of ESKEW and MAUAI - Farside,30.207769,-97.846425,,http://www.capmetro.org/gismaps/stops/3187.html,,,,0
3188,3188,4408 ESKEW/COPANO,Northeast corner of ESKEW and COPANO - Nearside,30.209422,-97.848776,,http://www.capmetro.org/gismaps/stops/3188.html,,,,0
3193,3193,CONVICT HILL/BRUSH COUNTRY,Northwest corner of CONVICT HILL and BRUSH COUNTRY - Mid-Block,30.217449,-97.846951,,http://www.capmetro.org/gismaps/stops/3193.html,,,,1
3196,3196,5616 CONVICT HILL/WAGON TRAIN,Northeast corner of CONVICT HILL and WAGON TRAIN - Nearside,30.222453,-97.861693,,http://www.capmetro.org/gismaps/stops/3196.html,,,,1
3197,3197,CONVICT HILL/JOHN BLOCKER,Northeast corner of CONVICT HILL and JOHN BLOCKER - Nearside,30.223818,-97.864469,,http://www.capmetro.org/gismaps/stops/3197.html,,,,1
3198,3198,6016 CONVICT HILL/OLIVER LOVING,Northeast corner of CONVICT HILL and OLIVER LOVING - Nearside,30.224997,-97.866859,,http://www.capmetro.org/gismaps/stops/3198.html,,,,1
3199,3199,7001 ESCARPMENT/KENOSHA,Southeast corner of ESCARPMENT and KENOSHA - Mid-Block,30.228928,-97.866282,,http://www.capmetro.org/gismaps/stops/3199.html,,,,1
3200,3200,6300 WILLIAM CANNON/ESCARPMENT,Northeast corner of WILLIAM CANNON and ESCARPMENT - Mid-Block,30.232532,-97.864218,,http://www.capmetro.org/gismaps/stops/3200.html,,,,0
3203,3203,6301 WILLIAM CANNON/US 290,Southwest corner of WILLIAM CANNON and US 290 - Mid-Block,30.232994,-97.864575,,http://www.capmetro.org/gismaps/stops/3203.html,,,,1
3204,3204,ESCARPMENT/KENOSHA,Northeast corner of ESCARPMENT and KENOSHA - Nearside,30.229281,-97.866266,,http://www.capmetro.org/gismaps/stops/3204.html,,,,1
3205,3205,6115 CONVICT HILL/OLIVER LOVING,Southwest corner of CONVICT HILL and OLIVER LOVING - Nearside,30.224964,-97.867167,,http://www.capmetro.org/gismaps/stops/3205.html,,,,1
3206,3206,5801 CONVICT HILL/CANNON MOUNTAIN,Southwest corner of CONVICT HILL and CANNON MOUNTAIN - Nearside,30.223318,-97.863788,,http://www.capmetro.org/gismaps/stops/3206.html,,,,1
3207,3207,5701 CONVICT HILL/WAGON TRAIN,Southwest corner of CONVICT HILL and WAGON TRAIN - Nearside,30.222491,-97.862056,,http://www.capmetro.org/gismaps/stops/3207.html,,,,1
3208,3208,5401 CONVICT HILL/BECKETT,Southwest corner of CONVICT HILL and BECKETT - Nearside,30.220475,-97.85798,,http://www.capmetro.org/gismaps/stops/3208.html,,,,1
3211,3211,7600 LATTA/ISLANDER,Northwest corner of LATTA and ISLANDER - Nearside,30.215081,-97.849878,,http://www.capmetro.org/gismaps/stops/3211.html,,,,0
3212,3212,7704 COPANO/COPPERAS,Northwest corner of COPANO and COPPERAS - Nearside,30.213341,-97.850551,,http://www.capmetro.org/gismaps/stops/3212.html,,,,0
3213,3213,7814 COPANO/SARASOTA,Northwest corner of COPANO and SARASOTA - Nearside,30.210949,-97.84958,,http://www.capmetro.org/gismaps/stops/3213.html,,,,0
3214,3214,4403 ESKEW/COPANO,Southeast corner of ESKEW and COPANO - Mid-Block,30.209294,-97.848453,,http://www.capmetro.org/gismaps/stops/3214.html,,,,0
3215,3215,ESKEW/MAUAI,Northwest corner of ESKEW and MAUAI - Nearside,30.207733,-97.846601,,http://www.capmetro.org/gismaps/stops/3215.html,,,,0
3216,3216,3911 ESKEW/TREE HOUSE,Southeast corner of ESKEW and TREE HOUSE - Mid-Block,30.205755,-97.843159,,http://www.capmetro.org/gismaps/stops/3216.html,,,,0
3217,3217,3709 ESKEW/CROFTWOOD,Southeast corner of ESKEW and CROFTWOOD - Mid-Block,30.204892,-97.840165,,http://www.capmetro.org/gismaps/stops/3217.html,,,,0
